sku,offer_id,family,title,product_url,quality_score,quality_max,missing_fields
"B828","shopify_ZZ_15061124350320_53441901396336","mailers","8x4 Bubble Lined Poly Mailers - Self-Seal White, Case of 500","https://packrift.com/products/8x4-bubble-lined-poly-mailers-self-seal-white-case-of-500","10","10",""
"B829","shopify_ZZ_15061124415856_53441909588336","mailers","10x5 Bubble Lined Poly Mailers 2 Mil White - 250 Case Pack","https://packrift.com/products/10x5-bubble-lined-poly-mailers-2-mil-white-250-case-pack","10","10",""
"B82925PK","shopify_ZZ_15061125333360_53442016444784","mailers","10 x 5"" Bubble Lined Poly Mailers, 3/16"" Cushioning - 25 Pack","https://packrift.com/products/10-x-5-bubble-lined-poly-mailers-3-16-cushioning-25-pack","10","10",""
"B831","shopify_ZZ_15061124481392_53441917813104","mailers","6.5x10 Bubble Lined Poly Mailers 3/16"" Cushioning - Case of 250","https://packrift.com/products/6-5x10-bubble-lined-poly-mailers-3-16-cushioning-case-of-250","10","10",""
"B83125PK","shopify_ZZ_15061125464432_53442016543088","mailers","6.5"" x 10"" Bubble Lined Poly Mailers - Shock Protection, 25 Pack","https://packrift.com/products/6-5-x-10-bubble-lined-poly-mailers-shock-protection-25-pack","10","10",""
"B832","shopify_ZZ_15061124710768_53441942389104","mailers","12 x 7.25"" Bubble Lined Poly Mailers - Self-Seal Protection, Case of 100","https://packrift.com/products/12-x-7-25-bubble-lined-poly-mailers-self-seal-protection-case-of-100","10","10",""
"B83225PK","shopify_ZZ_15061125628272_53442049245552","mailers","12x7.25"" Bubble Lined Poly Mailers, 2 Mil Polyethylene - 25 Pack","https://packrift.com/products/12x7-25-bubble-lined-poly-mailers-2-mil-polyethylene-25-pack","10","10",""
"B833","shopify_ZZ_15061124776304_53441950581104","mailers","8.5x12"" Bubble Lined Poly Mailers - Tear Proof Self Seal, Case of 100","https://packrift.com/products/8-5x12-bubble-lined-poly-mailers-tear-proof-self-seal-case-of-100","10","10",""
"B83325PK","shopify_ZZ_15061125693808_53442057437552","mailers","12x8.5"" Bubble Lined Poly Mailers 3/16"" Cushioning - 25 Pack","https://packrift.com/products/12x8-5-bubble-lined-poly-mailers-3-16-cushioning-25-pack","10","10",""
"B834","shopify_ZZ_15061124972912_53441967063408","mailers","9.5x14.5 Bubble Lined Poly Mailers - Self-Seal Shipping Protection, Case 100","https://packrift.com/products/9-5x14-5-bubble-lined-poly-mailers-self-seal-shipping-protection-case-100","10","10",""
"B83425PK","shopify_ZZ_15061125923184_53442082046320","mailers","9.5x14.5"" Bubble Lined Poly Mailers, 2-Mil White - 25 Pack","https://packrift.com/products/9-5x14-5-bubble-lined-poly-mailers-2-mil-white-25-pack","10","10",""
"B836","shopify_ZZ_15061125071216_53441975288176","mailers","10.5x16 Bubble Lined Poly Mailers - Tear-Proof Self-Seal, Case of 100","https://packrift.com/products/10-5x16-bubble-lined-poly-mailers-tear-proof-self-seal-case-of-100","10","10",""
"B83625PK","shopify_ZZ_15061126054256_53442098430320","mailers","16x10.5"" Bubble Lined Poly Mailers 3/16"" Cushioning - 25 Pack","https://packrift.com/products/16x10-5-bubble-lined-poly-mailers-3-16-cushioning-25-pack","10","10",""
"B837","shopify_ZZ_15061125235056_53442000093552","mailers","14.25x20"" Bubble Lined Poly Mailers - Self-Seal White, Case of 50","https://packrift.com/products/14-25x20-bubble-lined-poly-mailers-self-seal-white-case-of-50","10","10",""
"B83725PK","shopify_ZZ_15061126250864_53442123006320","mailers","20x14.25"" Bubble Lined Poly Mailers White 2-Mil 3/16"" Bubble - 25 Pack","https://packrift.com/products/20x14-25-bubble-lined-poly-mailers-white-2-mil-3-16-bubble-25-pack","10","10",""
"B838","shopify_ZZ_15061124841840_53441950679408","mailers","8.5x14.5"" Bubble Lined Poly Mailers - Self-Seal White Envelopes, Case of 100","https://packrift.com/products/8-5x14-5-bubble-lined-poly-mailers-self-seal-white-envelopes-case-of-100","10","10",""
"B83825PK","shopify_ZZ_15061125857648_53442073854320","mailers","8.5x14.5"" Bubble Lined Poly Mailers 3/16"" Cushioning - 25 Pack","https://packrift.com/products/8-5x14-5-bubble-lined-poly-mailers-3-16-cushioning-25-pack","10","10",""
"B839","shopify_ZZ_15061125169520_53441991639408","mailers","19"" x 12.5"" Bubble Lined Poly Mailers - Tear-Proof Self-Seal, Case of 50","https://packrift.com/products/19-x-12-5-bubble-lined-poly-mailers-tear-proof-self-seal-case-of-50","10","10",""
"B83925PK","shopify_ZZ_15061126185328_53442114814320","mailers","19x12.5"" Bubble Lined Poly Mailers - Shock Protection, 25 Pack","https://packrift.com/products/19x12-5-bubble-lined-poly-mailers-shock-protection-25-pack","10","10",""
"B851SS25PK","shopify_ZZ_15061980709232_53474245837168","labels","8x4 Kraft Self-Seal Bubble Mailers #000 - Lightweight Protection, 25 Pack","https://packrift.com/products/8x4-kraft-self-seal-bubble-mailers-000-lightweight-protection-25-pack","10","10",""
"B851SSR","shopify_ZZ_15061981757808_53474247737712","labels","8x4 Kraft Self-Seal Bubble Mailers #000 - Lightweight Protection, Case of 250","https://packrift.com/products/8x4-kraft-self-seal-bubble-mailers-000-lightweight-protection-case-of-250","10","10",""
"B851SSTT","shopify_ZZ_15061982183792_53474248360304","labels","8x4"" Kraft Self-Seal Bubble Mailers #000 w/Tear Strip - 500/Case","https://packrift.com/products/8x4-kraft-self-seal-bubble-mailers-000-w-tear-strip-500-case","10","10",""
"B852SS","shopify_ZZ_15061979890032_53474243936624","labels","10x5 Kraft Self-Seal Bubble Mailers #00 - Lightweight Protection, 250/Case","https://packrift.com/products/10x5-kraft-self-seal-bubble-mailers-00-lightweight-protection-250-case","9","10","details_3_plus"
"B852SSR","shopify_ZZ_15061981790576_53474247770480","labels","10x5 Kraft Self-Seal Bubble Mailers #00 - Lightweight Protection, 180/Case","https://packrift.com/products/10x5-kraft-self-seal-bubble-mailers-00-lightweight-protection-180-case","10","10",""
"B852SSTT","shopify_ZZ_15061982249328_53474248425840","labels","10x5 Kraft Self-Seal Bubble Mailers w/ Tear Strip - 250/Case","https://packrift.com/products/10x5-kraft-self-seal-bubble-mailers-w-tear-strip-250-case","10","10",""
"B852WSS","shopify_ZZ_15062442508656_53475999449456","labels","10x5"" White #00 Self-Seal Bubble Mailers - Lightweight Protection, Case of 250","https://packrift.com/products/10x5-white-00-self-seal-bubble-mailers-lightweight-protection-case-of-250","10","10",""
"B85325PK","shopify_ZZ_15061970125168_53474219098480","mailers","6x10 Kraft Heat-Seal Bubble Mailers #0 - Lightweight Cushioned Protection, 25 Pack","https://packrift.com/products/6x10-kraft-heat-seal-bubble-mailers-0-lightweight-cushioned-protection-25-pack","9","10","details_3_plus"
"B853SS","shopify_ZZ_15061980021104_53474244198768","labels","10x6 Kraft #0 Self-Seal Bubble Mailers - Tamper-Evident Protection, 250/Case","https://packrift.com/products/10x6-kraft-0-self-seal-bubble-mailers-tamper-evident-protection-250-case","9","10","details_3_plus"
"B853SS25PK","shopify_ZZ_15061980807536_53474245935472","labels","6x10 Kraft Self-Seal Bubble Mailers #0 Lightweight Protection 25 Pack","https://packrift.com/products/6x10-kraft-self-seal-bubble-mailers-0-lightweight-protection-25-pack","10","10",""
"B853SSRTT","shopify_ZZ_15061983494512_53474252128624","labels","10x6"" Kraft Self-Seal Bubble Mailers #0 w/Tear Strip - Case of 150","https://packrift.com/products/10x6-kraft-self-seal-bubble-mailers-0-w-tear-strip-case-of-150","10","10",""
"B853SSTT","shopify_ZZ_15061982282096_53474248458608","labels","6x10 Kraft Bubble Mailers #0 Self-Seal Tear Strip - 250/Case","https://packrift.com/products/6x10-kraft-bubble-mailers-0-self-seal-tear-strip-250-case","10","10",""
"B853WSS","shopify_ZZ_15062442541424_53475999482224","labels","10x6 White #0 Self-Seal Bubble Mailers - Lightweight Protection, Case of 250","https://packrift.com/products/10x6-white-0-self-seal-bubble-mailers-lightweight-protection-case-of-250","10","10",""
"B853WSS25PK","shopify_ZZ_15062443032944_53476000924016","labels","6x10"" White Self-Seal Bubble Mailers #0 - Lightweight Protection, 25 Pack","https://packrift.com/products/6x10-white-self-seal-bubble-mailers-0-lightweight-protection-25-pack","10","10",""
"B854","shopify_ZZ_15061969895792_53474218869104","mailers","12 x 7.25"" Kraft Heat-Seal Bubble Mailers #1 - Lightweight Protection, Case of 100","https://packrift.com/products/12-x-7-25-kraft-heat-seal-bubble-mailers-1-lightweight-protection-case-of-100","9","10","details_3_plus"
"B854SS","shopify_ZZ_15061980119408_53474244362608","labels","12x7.25 Kraft Self-Seal Bubble Mailers #1 - Lightweight Protection, Case/100","https://packrift.com/products/12x7-25-kraft-self-seal-bubble-mailers-1-lightweight-protection-case-100","9","10","details_3_plus"
"B854SS25PK","shopify_ZZ_15061981266288_53474246984048","labels","12 x 7.25"" Kraft Bubble Mailers - Self-Seal Protection, 25 Pack","https://packrift.com/products/12-x-7-25-kraft-bubble-mailers-self-seal-protection-25-pack","10","10",""
"B854SSTT25PK","shopify_ZZ_15061982904688_53474251506032","labels","7.25x12"" Kraft Bubble Mailers #1 Self-Seal Tear Strip - 25 Pack","https://packrift.com/products/7-25x12-kraft-bubble-mailers-1-self-seal-tear-strip-25-pack","10","10",""
"B854WSS25PK","shopify_ZZ_15062443131248_53476001153392","labels","7.25x12 White Bubble Mailers #1 Self-Seal - 25 Pack","https://packrift.com/products/7-25x12-white-bubble-mailers-1-self-seal-25-pack","10","10",""
"B855SS","shopify_ZZ_15061980184944_53474244624752","labels","12x8.5"" Kraft Self-Seal Bubble Mailers #2 - Lightweight Protection, Case of 100","https://packrift.com/products/12x8-5-kraft-self-seal-bubble-mailers-2-lightweight-protection-case-of-100","9","10","details_3_plus"
"B855SSTT25PK","shopify_ZZ_15061982970224_53474251571568","labels","12x8.5 Kraft Self-Seal Bubble Mailers #2 - Tear Strip, 25 Pack","https://packrift.com/products/12x8-5-kraft-self-seal-bubble-mailers-2-tear-strip-25-pack","10","10",""
"B855WSS","shopify_ZZ_15062442606960_53475999547760","labels","8.5x12 White Bubble Mailers #2 Self-Seal - 100 Case","https://packrift.com/products/8-5x12-white-bubble-mailers-2-self-seal-100-case","10","10",""
"B856","shopify_ZZ_15061969961328_53474218934640","mailers","8.5x14.5"" Kraft Heat-Seal Bubble Mailers #3 - Lightweight Protection, Case/100","https://packrift.com/products/8-5x14-5-kraft-heat-seal-bubble-mailers-3-lightweight-protection-case-100","9","10","details_3_plus"
"B856SS","shopify_ZZ_15061980283248_53474244723056","labels","8.5 x 14.5 Kraft Self-Seal Bubble Mailers #3 - Lightweight Protection, Case of 100","https://packrift.com/products/8-5-x-14-5-kraft-self-seal-bubble-mailers-3-lightweight-protection-case-of-100","9","10","details_3_plus"
"B856SSR","shopify_ZZ_15061981888880_53474247868784","labels","8.5x14.5"" Kraft Bubble Mailers #3 Self-Seal - 70 Pack","https://packrift.com/products/8-5x14-5-kraft-bubble-mailers-3-self-seal-70-pack","10","10",""
"B856SSRTT","shopify_ZZ_15061983560048_53474252194160","labels","8.5x14.5"" Kraft Bubble Mailers #3 Self-Seal Tear Strip - 70 Pack","https://packrift.com/products/8-5x14-5-kraft-bubble-mailers-3-self-seal-tear-strip-70-pack","10","10",""
"B856WSS","shopify_ZZ_15062442639728_53475999580528","labels","8.5x14.5"" White Self-Seal Bubble Mailers #3 - Tamper-Evident Shipping, 100/Case","https://packrift.com/products/8-5x14-5-white-self-seal-bubble-mailers-3-tamper-evident-shipping-100-case","10","10",""
"B856WSS25PK","shopify_ZZ_15062443229552_53476001481072","labels","8.5x14.5 White Bubble Mailers #3 Self-Seal - Lightweight Protection, 25 Pack","https://packrift.com/products/8-5x14-5-white-bubble-mailers-3-self-seal-lightweight-protection-25-pack","10","10",""
"B857SS","shopify_ZZ_15061980348784_53474244886896","labels","9.5x14.5"" Kraft Self-Seal Bubble Mailers #4 - Lightweight Shipping Protection, Case of 100","https://packrift.com/products/9-5x14-5-kraft-self-seal-bubble-mailers-4-lightweight-shipping-protection-case-of-100","9","10","details_3_plus"
"B857SS25PK","shopify_ZZ_15061981593968_53474247573872","labels","9.5 x 14.5 Kraft Bubble Mailers #4 Self-Seal - 25 Pack","https://packrift.com/products/9-5-x-14-5-kraft-bubble-mailers-4-self-seal-25-pack","10","10",""
"B857SSR","shopify_ZZ_15061981954416_53474247934320","labels","#4 Kraft Self-Seal Bubble Mailers 9.5x14.5"" - Lightweight Protection, 70/Case","https://packrift.com/products/4-kraft-self-seal-bubble-mailers-9-5x14-5-lightweight-protection-70-case","10","10",""
"B857SSTT","shopify_ZZ_15061982511472_53474248687984","labels","9.5x14.5"" Kraft Bubble Mailers #4 Self-Seal Tear Strip - 100/Case","https://packrift.com/products/9-5x14-5-kraft-bubble-mailers-4-self-seal-tear-strip-100-case","10","10",""
"B857SSTT25PK","shopify_ZZ_15061983068528_53474251669872","labels","9.5x14.5"" Kraft Self-Seal Bubble Mailers - Tear Strip, 25 Pack","https://packrift.com/products/9-5x14-5-kraft-self-seal-bubble-mailers-tear-strip-25-pack","10","10",""
"B858SS","shopify_ZZ_15061980447088_53474245345648","labels","10.5x16"" Kraft Self-Seal Bubble Mailers #5 - Tamper Evident, 100/Case","https://packrift.com/products/10-5x16-kraft-self-seal-bubble-mailers-5-tamper-evident-100-case","9","10","details_3_plus"
"B858SS25PK","shopify_ZZ_15061981659504_53474247639408","labels","10.5x16 Kraft Self-Seal Bubble Mailers #5 - Tamper-Evident, 25 Pack","https://packrift.com/products/10-5x16-kraft-self-seal-bubble-mailers-5-tamper-evident-25-pack","10","10",""
"B858SSTT","shopify_ZZ_15061982577008_53474250326384","labels","10.5 x 16"" Kraft Bubble Mailers w/ Tear Strip - 100 Pack","https://packrift.com/products/10-5-x-16-kraft-bubble-mailers-w-tear-strip-100-pack","10","10",""
"B858WSS","shopify_ZZ_15062442738032_53475999777136","labels","#5 White Bubble Mailers 10.5x16"" Self-Seal, 100/Case","https://packrift.com/products/5-white-bubble-mailers-10-5x16-self-seal-100-case","10","10",""
"B859","shopify_ZZ_15061970026864_53474219000176","mailers","19x12.5 Kraft Heat-Seal Bubble Mailers #6 - Lightweight Protection, Case of 50","https://packrift.com/products/19x12-5-kraft-heat-seal-bubble-mailers-6-lightweight-protection-case-of-50","9","10","details_3_plus"
"B859SSR","shopify_ZZ_15061982085488_53474248262000","labels","19 x 12.5"" Kraft Bubble Mailers #6 Self-Seal - 25 Pack","https://packrift.com/products/19-x-12-5-kraft-bubble-mailers-6-self-seal-25-pack","10","10",""
"B859SSRTT","shopify_ZZ_15061983691120_53474252325232","labels","12.5x19"" Kraft Bubble Mailers w/ Tear Strip - #6 Self-Seal, Case/25","https://packrift.com/products/12-5x19-kraft-bubble-mailers-w-tear-strip-6-self-seal-case-25","10","10",""
"B859SSTT","shopify_ZZ_15061982609776_53474250359152","labels","19x12.5"" Kraft Bubble Mailers #6 Self-Seal Tear Strip - 50/Case","https://packrift.com/products/19x12-5-kraft-bubble-mailers-6-self-seal-tear-strip-50-case","10","10",""
"B860","shopify_ZZ_15061970059632_53474219032944","mailers","20x14.25 Kraft Heat-Seal Bubble Mailers #7 - Lightweight Protection, Case of 50","https://packrift.com/products/20x14-25-kraft-heat-seal-bubble-mailers-7-lightweight-protection-case-of-50","9","10","details_3_plus"
"B860SS","shopify_ZZ_15061980610928_53474245640560","labels","14.25x20"" Kraft Self-Seal Bubble Mailers #7 - 3/16"" Cushioning, 50/Case","https://packrift.com/products/14-25x20-kraft-self-seal-bubble-mailers-7-3-16-cushioning-50-case","10","10",""
"B860SSTT","shopify_ZZ_15061982675312_53474250424688","labels","14 1/4 x 20"" Kraft Bubble Mailers w/ Tear Strip - 50 Case","https://packrift.com/products/14-1-4-x-20-kraft-bubble-mailers-w-tear-strip-50-case","10","10",""
"B860WSS","shopify_ZZ_15062442869104_53476000301424","labels","14 1/4 x 20"" White Self-Seal Bubble Mailers #7 - 50/Case","https://packrift.com/products/14-1-4-x-20-white-self-seal-bubble-mailers-7-50-case","10","10",""
"B867","shopify_ZZ_15062140289392_53474509488496","mailers","10x13 Self-Seal Poly Mailers 2.5 Mil White - 1000 Pack","https://packrift.com/products/10x13-self-seal-poly-mailers-2-5-mil-white-1000-pack","10","10",""
"B869","shopify_ZZ_15062140223856_53474509422960","mailers","9x12"" Self-Seal Poly Mailers 2.5 Mil Polyethylene - Case of 1000","https://packrift.com/products/9x12-self-seal-poly-mailers-2-5-mil-polyethylene-case-of-1000","10","10",""
"B871","shopify_ZZ_15062139830640_53474508996976","mailers","6x9 Poly Mailers 2.5 Mil Self-Seal Tear Strip - 1000/Case","https://packrift.com/products/6x9-poly-mailers-2-5-mil-self-seal-tear-strip-1000-case","10","10",""
"B872100PK","shopify_ZZ_15062139470192_53474508636528","mailers","7.5x10.5"" Self-Seal Poly Mailers 2.5 Mil Tear Strip - 100 Pack","https://packrift.com/products/7-5x10-5-self-seal-poly-mailers-2-5-mil-tear-strip-100-pack","10","10",""
"B873","shopify_ZZ_15062139896176_53474509062512","mailers","9x12 White Poly Mailers with Tear Strip - Self-Seal, 2.5 Mil, 500/Case","https://packrift.com/products/9x12-white-poly-mailers-with-tear-strip-self-seal-2-5-mil-500-case","10","10",""
"B874","shopify_ZZ_15062139928944_53474509095280","mailers","10x13"" 2.5 Mil White Poly Mailers with Tear Strip - Case of 500","https://packrift.com/products/10x13-2-5-mil-white-poly-mailers-with-tear-strip-case-of-500","10","10",""
"B874100PK","shopify_ZZ_15062139535728_53474508702064","mailers","10x13 White Poly Mailers 2.5 Mil Self-Seal Tear Strip - 100 Pack","https://packrift.com/products/10x13-white-poly-mailers-2-5-mil-self-seal-tear-strip-100-pack","10","10",""
"B875","shopify_ZZ_15062139961712_53474509128048","mailers","12 x 15.5"" Self-Seal Poly Mailers 2.5 Mil - Tear Strip, Case of 500","https://packrift.com/products/12-x-15-5-self-seal-poly-mailers-2-5-mil-tear-strip-case-of-500","10","10",""
"B87550PK","shopify_ZZ_15062139568496_53474508734832","mailers","12x15.5"" Self-Seal Poly Mailers 2.5 Mil - Puncture Resistant, 50 Pack","https://packrift.com/products/12x15-5-self-seal-poly-mailers-2-5-mil-puncture-resistant-50-pack","10","10",""
"B878","shopify_ZZ_15062140420464_53474509619568","mailers","24x24"" 2.5 Mil Self-Seal Poly Mailers - Puncture Resistant, Case of 125","https://packrift.com/products/24x24-2-5-mil-self-seal-poly-mailers-puncture-resistant-case-of-125","10","10",""
"B879","shopify_ZZ_15062140027248_53474509226352","mailers","14x17"" 2.5 Mil Self-Seal Poly Mailers White - Puncture Resistant, Case of 500","https://packrift.com/products/14x17-2-5-mil-self-seal-poly-mailers-white-puncture-resistant-case-of-500","10","10",""
